00_START_HERE/ARTICLE_ROADMAP.md,2234,293d32d6de75d5b9
02_RESEARCH_BY_VERSION/v1_cases_restoration_disqualification/research_obratnaya_storona_kafedry_v1_6_permanent_disqualification_matrix.md,19544,7ba589cc21b59039
02_RESEARCH_BY_VERSION/v1_cases_restoration_disqualification/research_obratnaya_storona_kafedry_v1_7_allowed_to_resign.md,20323,737ea579275cdd42
02_RESEARCH_BY_VERSION/v1_cases_restoration_disqualification/research_obratnaya_storona_kafedry_v1_8_source_pack_allowed_to_resign.md,22957,6d1ceb99d1f329c5
02_RESEARCH_BY_VERSION/v1_cases_restoration_disqualification/research_obratnaya_storona_kafedry_v1_9_historical_patterns.md,34908,20469043bbd24840
02_RESEARCH_BY_VERSION/v2_history_taxonomy_categories/research_obratnaya_storona_kafedry_v2_0_early_church_source_pack.md,74876,597d988282b97cf5
02_RESEARCH_BY_VERSION/v2_history_taxonomy_categories/research_obratnaya_storona_kafedry_v2_1_biblical_archetypes.md,59229,1debe6f59aedfe62
02_RESEARCH_BY_VERSION/v2_history_taxonomy_categories/research_obratnaya_storona_kafedry_v2_2_medieval_reformation_patterns.md,23344,b6ef29b37040fa5e
02_RESEARCH_BY_VERSION/v2_history_taxonomy_categories/research_obratnaya_storona_kafedry_v2_3_taxonomy_savonarola.md,30047,7ffa854ea37bbeb6
02_RESEARCH_BY_VERSION/v2_history_taxonomy_categories/research_obratnaya_storona_kafedry_v2_4_recoverable_servants.md,23881,3074ea7cfff8e679
02_RESEARCH_BY_VERSION/v2_history_taxonomy_categories/research_obratnaya_storona_kafedry_v2_5_taxonomy_deepening.md,24302,2e3d542a984326fd
02_RESEARCH_BY_VERSION/v2_history_taxonomy_categories/research_obratnaya_storona_kafedry_v2_6_taxonomy_correction.md,19662,c138ca91abcc6d62
02_RESEARCH_BY_VERSION/v2_history_taxonomy_categories/research_obratnaya_storona_kafedry_v2_7_russian_taxonomy_terms.md,20525,b3442d36dad71a3c
02_RESEARCH_BY_VERSION/v2_history_taxonomy_categories/research_obratnaya_storona_kafedry_v2_8_deep_taxonomy_web.md,106927,34530e860b2e9483
02_RESEARCH_BY_VERSION/v2_history_taxonomy_categories/research_obratnaya_storona_kafedry_v2_9_false_teacher_matrix.md,26133,448544e11e193f44
02_RESEARCH_BY_VERSION/v3_case_atlas_verification/research_obratnaya_storona_kafedry_v3_0_case_atlas.md,28346,050c2f04ca62a4c6
02_RESEARCH_BY_VERSION/v3_case_atlas_verification/research_obratnaya_storona_kafedry_v3_1_case_verification.md,9146,8731eca1b4c363f2
03_APPENDICES/append_v05.md,28600,65632c47208f4a04
03_APPENDICES/append_v06.md,43232,dda574b2d2c1ec6c
04_COMBINED/ALL_RESEARCH_COMBINED.md,1273202,a3b0a3d8ee2be658
04_COMBINED/MANIFEST.csv,4940,68903d59ad722524
v2026-06-25G,NO_NEW_FILES,Ambrose_Chrysostom_Gregory_deepening,false_mercy_vs_healing_mercy,source_first_no_open_encyclopedia
v2026-06-25H,NO_NEW_FILES,Nazianzen_Apostolic_Canons_Hermas,mercy_vs_office_disqualification_and_soul_medicine,source_first_no_open_encyclopedia
v2026-06-25I,confessional diagnostics,Heidelberg Q88-90; Westminster LC Q144-145/Q151,false repentance; truth; aggravation; public scandal,existing files only
v2026-06-25J,NO_NEW_FILES,Augsburg_Apology_Smalcald,non_fragmentary_repentance_strategic_confession_Judas_vs_Peter,source_first_no_open_encyclopedia
UPDATE_v2026-06-25K,internal-deepening,no-new-files,Perkins/Sibbes/Flavel/Manton/Boston/Brooks diagnostic layer added to existing research files; no encyclopedia proofs.

2026-06-25L,case-verification-microbatch-01,modern cases,Robert Morris; SBC Guidepost; RZIM; Hybels; Driscoll; Buice; Patrick; Tullian; Noble; MacDonald; Lawson; Azurdia,no-new-files; source-first; no-overview-evidence
2026-06-25M,strict-full-verification-gate,case verification,public-use-only cases separated from hold cases; Robert Morris/SBC/RZIM/Hybels usable with exact wording; others held pending primary-source capture,no-new-files; no-overview-evidence; no-encyclopedia
2026-06-25N,art-azurdia-verification,case verification,Azurdia own confession A-level; Trinity removal B+ via Roys transcript; Roberts abuse allegations attributed; re-platforming remains HOLD pending primary archive,no-new-files; no-comment-section-evidence; no-encyclopedia
2026-06-25O,case-verification,Art Azurdia narrowed to exact-use only; Shepherds Conference and re-platforming claims remain HOLD pending primary/archived proof; safe wording added; no new files
v2026-06-25P,case-verification-strict-batch,STRICT SOURCE-CLOSED CASE BATCH: Morris/SBC/RZIM/Willow/Azurdia/Buice/Driscoll public-use vs hold taxonomy,internal update,2026-06-25
2026-06-25Q,00_START_HERE/CASE_VERIFICATION_REGISTER.md,updated,strict case verification pass; PUBLIC/LIMITED/HOLD; Buice limited; Driscoll hold; Azurdia tightened
2026-06-25Q,02_RESEARCH_BY_VERSION/v3_case_atlas_verification/research_obratnaya_storona_kafedry_v3_1_case_verification.md,updated,case-source ladder and exact-claim matrix
2026-06-25Q,04_COMBINED/ALL_RESEARCH_COMBINED.md,updated,combined strict case verification update
v2026-06-25R,case verification strict batch,Robert Morris; SBC Guidepost; RZIM; Willow Hybels; Driscoll; Patrick; Tullian; MacDonald; Azurdia,public-limited-hold classification tightened,source-first no banned encyclopedic sources
v2026-06-25S strict case verification pass,PUBLIC/LIMITED/HOLD status tightening; Azurdia LIMITED; Perry/Darrin/Steve HOLD; public spine narrowed to strongest cases,

2026-06-25T,case-verification-strict-pass-2,updated-existing-files-only,public-limited-hold-triage-tightened

UPDATE_U_CASE_VERIFICATION,2026-06-25U,James MacDonald PUBLIC B+; Lawson LIMITED B; Patrick LIMITED B; Perry HOLD; no encyclopedia evidence,internal update
UPDATE_U_RULE,2026-06-25U,Verification is phrase-level not name-level; source strength controls wording,internal update

2026-06-25V,case-verification,NO_NEW_FILES,strict printable claim verification; MacDonald PUBLIC B+; Buice/Azurdia LIMITED; Perry/Tullian/Darrin HOLD
2026-06-25W,case verification strict pass,existing files only,Lawson limited; Tullian limited; Perry/Darrin hold; Driscoll limited; public core tightened
00_START_HERE/CASE_VERIFICATION_REGISTER.md,v2026-06-25X strict verification pass: Perry/Darrin remain HOLD; public core tightened.,
